CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2023,4,22042100,17,476,RS,1,1017700,5,5,26,2204
2023,9,22042100,17,351,PR,1,917800,14,13,78,2204
2023,3,22043000,17,580,SP,1,817800,28,28,108,2204
2023,9,22042910,17,628,SP,1,817800,1,1,5,2204
2023,1,22041090,17,160,RS,1,927800,5940,6178,25947,2204
2023,6,22042100,17,351,MA,1,317903,138,138,1075,2204
2023,2,22042100,17,580,PR,1,917800,69,125,317,2204
2023,1,22042100,17,756,ES,1,727600,60,50,335,2204
2023,7,22042100,17,351,AL,1,520100,46,46,214,2204
2023,1,22042100,17,160,PR,1,917800,47,47,100,2204
2023,9,22042100,17,791,RS,1,817800,405,405,3348,2204
2023,3,22042100,17,628,RS,4,817600,120,120,1044,2204
2023,7,22041090,17,476,SP,1,817800,27,27,132,2204
2023,3,22042100,17,573,ES,1,727600,19,19,23,2204
2023,9,22042100,17,137,SP,1,817800,38,39,256,2204
2023,3,22042100,17,580,RJ,1,717800,19,19,81,2204
2023,5,22042100,17,77,RJ,1,717800,18,17,84,2204
2023,5,22042100,17,476,RS,1,1017700,91,91,353,2204
2023,2,22042100,17,476,SP,1,817800,43,43,344,2204
2023,7,22041010,17,301,SC,1,927502,12,12,115,2204
2023,5,22042100,17,77,RJ,1,717600,9,7,40,2204
2023,7,22042100,17,160,SP,1,817800,140,139,667,2204
2023,5,22042100,17,289,SP,1,817800,1530,1530,2423,2204
2023,4,22042100,17,232,SC,1,917800,1,1,12,2204
2023,5,22041090,17,476,ES,1,727600,83,83,60,2204
2023,9,22042100,17,580,ES,1,727600,54,53,325,2204
2023,4,22042100,17,160,RS,1,1017700,1602,2610,2370,2204
2023,4,22042100,17,351,SP,1,917800,10,10,22,2204
2023,5,22042100,17,160,MA,1,317903,22,22,208,2204
2023,4,22042100,17,580,CE,1,317900,5,5,17,2204
2023,2,22042100,17,586,SP,7,917500,4169,3127,20845,2204
2023,6,22042100,17,249,SC,1,927700,8,8,23,2204
2023,5,22042100,17,741,PA,0,210200,7,7,31,2204
2023,3,22042100,17,160,ES,1,727600,45,45,202,2204
2023,8,22042100,17,476,PA,1,217800,18,18,250,2204
2023,5,22042100,17,434,MA,1,217800,18,18,129,2204
2023,4,22042100,17,160,SP,1,917800,5,5,20,2204
2023,9,22042100,17,351,CE,1,317900,59,47,517,2204
2023,1,22042100,17,434,CE,1,317900,19,18,65,2204
2023,6,22041090,17,580,ES,1,727600,36,36,114,2204
2023,5,22041090,17,434,BA,1,517800,20,20,114,2204
2023,7,22041090,17,158,RS,7,1017500,90,90,443,2204
2023,7,22041090,17,580,ES,1,727600,5,5,6,2204
2023,1,22042100,17,267,PR,1,917800,18,19,33,2204
2023,1,22042100,17,163,ES,1,710251,18,23,139,2204
2023,6,22042100,17,776,AL,1,440151,18,18,272,2204
2023,6,22042100,17,476,PR,1,917800,163,219,435,2204
2023,8,22041010,17,741,RS,1,1017700,24,24,96,2204
2023,9,22042100,17,735,RS,1,1017700,2340,2340,2101,2204
2023,9,22042100,17,160,SP,1,817800,194,176,978,2204
2023,7,22042100,17,434,MA,1,317903,20,20,295,2204
2023,4,22042100,17,351,ES,1,727600,30,37,314,2204
2023,9,22042100,17,741,MA,1,317903,93,94,762,2204
2023,4,22042100,17,434,AL,1,417902,15,15,200,2204
2023,2,22041010,17,161,RS,1,1017700,18,18,77,2204
2023,1,22042100,17,628,RS,1,817800,3033,2953,30341,2204
2023,9,22042211,17,741,ES,1,727600,83,83,188,2204
2023,3,22042100,17,476,SP,1,817800,18,18,82,2204
2023,4,22042100,17,741,RS,1,1017700,65,65,256,2204
2023,8,22041090,17,476,ES,1,817800,5,5,15,2204
2023,1,22042100,17,351,PR,1,927502,12,12,33,2204
2023,9,22042211,17,580,ES,1,727600,55,49,287,2204
2023,4,22042910,17,580,SP,1,917800,9,9,38,2204
2023,4,22043000,17,160,RS,1,1017700,23760,23760,49680,2204
2023,8,22042211,17,434,MA,1,317903,5,13,65,2204
2023,4,22043000,17,476,SP,1,817800,14,14,91,2204
2023,2,22042100,17,573,ES,1,727600,5,11,21,2204
2023,9,22041090,17,580,SP,1,817800,34,34,180,2204
2023,3,22042100,17,476,ES,1,817800,9,9,47,2204
2023,8,22042910,17,741,ES,1,710251,2,2,13,2204
2023,5,22042100,17,467,ES,1,727600,2,2,11,2204
2023,2,22042211,17,476,SC,1,917800,48,48,92,2204
2023,4,22041010,17,289,RS,1,1017700,1382,1382,19688,2204
2023,8,22042910,17,580,SP,1,817800,8,8,32,2204
2023,7,22042100,17,80,SP,1,817800,37,40,134,2204
2023,4,22041010,17,160,RS,1,1017700,80,80,220,2204
2023,6,22042920,17,160,SC,1,927700,9,9,41,2204
2023,4,22041010,17,351,SP,1,817800,6,6,32,2204
2023,2,22042100,17,580,PR,1,817800,81,81,206,2204
2023,4,22042100,17,580,SP,1,917800,23,43,222,2204
