CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2017,12,22041010,17,249,RS,1,1017700,2367,2393,13452,2204
2017,8,22041090,17,200,RS,1,927800,158,158,555,2204
2017,4,22042100,17,586,RS,7,910600,84153,84153,148123,2204
2017,6,22042100,17,232,RS,1,817800,581,581,2829,2204
2017,12,22041010,17,586,RS,7,910600,6696,4763,15379,2204
2017,12,22042100,17,160,RS,1,927800,8775,8723,37634,2204
2017,7,22042100,17,97,PR,9,250151,9,9,25,2204
2017,8,22042100,17,161,RS,1,1017700,7200,7200,17424,2204
2017,4,22042100,17,586,PR,7,145300,432,350,711,2204
2017,6,22042100,17,586,SP,7,910600,7200,7200,13292,2204
2017,8,22041090,17,586,RS,7,910600,2700,2700,7356,2204
2017,12,22041010,17,845,RS,0,717700,761,1551,5714,2204
2017,10,22042100,17,97,SP,9,250151,12,12,2772,2204
2017,12,22041090,17,586,SC,7,145300,360,529,949,2204
2017,3,22041010,17,628,RS,1,817800,630,630,2957,2204
2017,9,22042100,17,249,RS,1,1017700,17136,17136,38186,2204
2017,8,22041010,17,245,RS,1,1017700,2763,2763,28735,2204
2017,8,22041010,17,586,RS,7,910600,198,198,510,2204
2017,11,22042100,17,767,RS,1,1017700,2340,2340,25435,2204
2017,1,22041010,17,427,RS,1,817800,158,158,2426,2204
2017,7,22042100,17,249,RS,1,1017700,9549,9227,32860,2204
2017,11,22042100,17,244,RS,1,817800,225,225,1101,2204
2017,11,22042100,17,399,RS,1,817800,1800,1793,6704,2204
2017,7,22042211,17,586,RS,7,145300,1380,1380,2315,2204
2017,8,22042100,17,586,PR,7,145300,28470,33725,54498,2204
2017,7,22042100,17,586,ND,7,145300,12240,13872,27146,2204
2017,2,22042100,17,87,RS,1,1017700,2790,2790,16405,2204
2017,10,22042100,17,586,SC,9,910651,268,268,437,2204
2017,5,22042100,17,628,RS,1,817800,495,495,2576,2204
2017,5,22042100,17,586,RS,7,910600,181546,197676,346074,2204
2017,10,22042211,17,399,RS,1,1017700,800,800,1500,2204
2017,2,22042100,17,628,RS,1,1017700,9720,9720,38880,2204
2017,10,22041090,17,586,RS,7,145300,452,452,1946,2204
2017,10,22042100,17,586,SP,7,910600,1800,1800,3586,2204
2017,10,22043000,17,169,RS,1,1017700,81946,81946,198322,2204
2017,8,22041010,17,249,RS,1,1017700,1800,1800,18696,2204
2017,8,22042100,17,275,RS,1,817800,1193,1193,8669,2204
2017,12,22043000,17,850,RS,1,817800,1663,1673,4437,2204
2017,6,22042910,17,23,ND,4,817600,25,45,1010,2204
2017,3,22041010,17,399,RS,1,817800,1387,1387,4964,2204
2017,12,22042100,17,249,RS,1,1017700,10359,10351,56198,2204
2017,1,22042100,17,586,RS,7,910600,51903,51903,88069,2204
2017,12,22041090,17,586,RS,7,145300,14897,15921,61030,2204
2017,6,22041010,17,845,RS,0,717700,410,835,3085,2204
