CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2005,2,22042100,17,97,ZN,4,250151,275,2830,1672,2204
2005,5,22042100,17,586,RS,7,910600,103236,139200,41990,2204
2005,8,22041090,17,249,RS,0,817600,170,170,894,2204
2005,8,22042900,17,97,ZN,4,145200,20880,20880,9563,2204
2005,5,22042900,17,399,RS,1,1010500,1200,1200,1059,2204
2005,11,22042100,17,23,ZN,4,1010500,1420,1015,5091,2204
2005,1,22043000,17,586,PR,9,910651,408,4971,2070,2204
2005,6,22041010,17,337,ZN,4,260100,10,60,111,2204
2005,11,22043000,17,40,SP,1,817800,20,20,115,2204
2005,10,22041010,17,586,RS,7,910600,15840,15840,18509,2204
2005,11,22042100,17,445,ZN,4,817700,5,5,6,2204
2005,1,22041010,17,337,ZN,4,260100,25,55,108,2204
2005,1,22042100,17,249,SP,1,817800,8064,7164,9259,2204
2005,7,22041010,17,169,RS,2,220152,10,300,82,2204
2005,4,22041090,17,628,SP,1,817800,20,20,333,2204
2005,10,22042100,17,676,RS,1,1010500,40800,40800,15994,2204
2005,7,22042900,17,63,ZN,4,1017600,11,5,8,2204
2005,7,22042100,17,249,RS,1,1010500,1650,13163,22302,2204
2005,4,22042100,17,791,RS,1,1010500,2325,3274,12200,2204
2005,7,22042100,17,586,SC,7,145300,1945,3335,2774,2204
2005,1,22042900,17,23,PE,1,417800,1000,16080,21960,2204
2005,6,22042900,17,249,PE,1,417800,18900,33642,48000,2204
2005,11,22042100,17,275,ZN,4,817600,110,174,769,2204
2005,4,22042100,17,445,RS,1,1010500,4860,4860,21011,2204
2005,12,22042100,17,791,BA,1,517600,24000,24000,18720,2204
2005,5,22042100,17,337,ZN,4,260100,2349,8816,10039,2204
2005,8,22042100,17,337,ZN,4,260100,190,1500,1127,2204
2005,5,22042100,17,275,BA,1,517600,5713,25709,59246,2204
2005,5,22042100,17,767,ZN,4,1010500,54,62,134,2204
2005,6,22042100,17,275,BA,1,517600,2392,10764,23779,2204
2005,4,22042100,17,337,ZN,4,260100,2713,17925,13218,2204
2005,9,22042100,17,586,SC,7,145300,100,960,925,2204
2005,3,22042100,17,275,BA,1,517600,3585,15896,37652,2204
2005,9,22042100,17,249,SP,1,817800,9042,9042,11592,2204
2005,1,22042900,17,249,SP,1,817800,2214,7164,9259,2204
2005,3,22042900,17,586,PR,7,145300,10580,10580,4843,2204
2005,12,22041010,17,337,ZN,4,260100,51,207,614,2204
2005,10,22042100,17,63,ZN,4,1010900,238,267,119,2204
2005,1,22042100,17,586,RS,7,910600,17400,17400,6260,2204
2005,6,22042100,17,249,RS,1,1010500,1680,15120,18480,2204
2005,9,22042100,17,149,ZN,4,817600,14,37,48,2204
2005,12,22042100,17,87,RS,1,1010500,6750,6750,28743,2204
2005,4,22042900,17,586,PR,7,145300,1900,8700,5410,2204
2005,7,22041010,17,337,ZN,4,260100,13,220,246,2204
2005,10,22041010,17,63,ZN,4,817600,45,68,331,2204
2005,2,22042100,17,386,ZN,4,817600,81,124,576,2204
2005,5,22042100,17,249,RS,1,1010500,1878,16767,34708,2204
2005,11,22042100,17,249,RS,1,1010500,4247,21676,37315,2204
2005,5,22042100,17,97,ZN,4,250151,11,120,121,2204
2005,6,22042100,17,275,ZN,4,817700,20,42,49,2204
2005,6,22042100,17,791,ZN,4,817600,131,181,799,2204
2005,11,22042100,17,647,SC,4,817600,50,50,1188,2204
2005,10,22042900,17,399,RS,1,1010500,28965,28965,11160,2204
2005,4,22042900,17,815,RS,1,1010500,4,35,30,2204
2005,10,22042100,17,40,RJ,1,717600,60,332,1942,2204
2005,4,22041010,17,275,RS,1,817800,11,50,475,2204
2005,11,22042900,17,399,RS,1,1010500,96331,96331,47203,2204
2005,9,22042100,17,528,RS,1,1010500,250,2025,2600,2204
2005,7,22042100,17,23,BA,1,517600,7188,5391,11065,2204
2005,11,22043000,17,169,RS,1,1010500,800,8000,11200,2204
2005,4,22041090,17,791,RS,1,1010500,106,477,843,2204
2005,11,22041010,17,275,ZN,4,817600,108,171,756,2204
2005,10,22042100,17,249,RS,0,817600,311,311,1111,2204
2005,7,22042100,17,23,RS,1,1010500,10575,14034,24250,2204
2005,7,22042100,17,767,PE,1,417800,9000,16020,27084,2204
2005,2,22042100,17,538,RS,1,1010500,990,4455,10854,2204
2005,8,22043000,17,337,SP,1,817800,70,452,485,2204
2005,8,22042100,17,249,RS,1,1010500,24333,46116,100204,2204
2005,8,22042100,17,586,SP,7,145300,13080,13080,8252,2204
2005,8,22042100,17,97,SC,7,145200,60,626,518,2204
2005,3,22043000,17,586,PR,9,910651,916,8768,3694,2204
2005,4,22041010,17,337,ZN,4,260100,2,17,17,2204
2005,1,22043000,17,580,RS,1,1010500,1155,9148,12705,2204
2005,11,22042100,17,586,RS,7,910600,205800,205800,61057,2204
2005,6,22042100,17,23,ZN,4,817600,96,172,654,2204
2005,9,22041010,17,149,ZN,4,817600,32,37,123,2204
2005,10,22042100,17,399,RS,1,1010500,4710,4710,5348,2204
2005,9,22043000,17,528,RS,1,1010500,1750,13864,19250,2204
2005,9,22043000,17,169,RS,1,1010500,10000,40000,56000,2204
2005,9,22043000,17,337,SP,1,817800,71,596,462,2204
2005,2,22041010,17,386,ZN,4,817600,80,117,573,2204
2005,4,22041010,17,445,RS,1,1010500,540,540,2068,2204
2005,8,22042100,17,586,PR,9,145300,19565,19565,9231,2204
2005,11,22041090,17,249,RS,0,817600,929,929,4758,2204
2005,1,22041010,17,87,ZN,4,817600,33,52,194,2204
2005,3,22042100,17,275,RS,1,1010500,9369,10790,31793,2204
2005,11,22042100,17,149,RS,1,817800,117,117,801,2204
2005,4,22042100,17,249,RS,1,1010500,3658,20997,47901,2204
2005,7,22042900,17,158,ZN,4,1010900,18,18,123,2204
2005,4,22042100,17,586,RS,7,910600,141000,141000,39018,2204
2005,4,22042100,17,445,RS,1,817800,990,990,2831,2204
2005,10,22042900,17,63,ZN,4,817600,2,1,1,2204
2005,12,22042100,17,586,ZN,4,817600,42,76,962,2204
2005,9,22041090,17,528,RS,1,1010500,220,1396,2700,2204
2005,7,22041010,17,399,RS,1,1010500,270,270,1074,2204
2005,5,22041090,17,40,SP,1,817800,32,51,438,2204
2005,12,22043000,17,169,RS,2,220152,1315,13150,16096,2204
2005,11,22042100,17,791,RS,1,1010500,5258,5983,29975,2204
2005,11,22042900,17,97,ZN,4,145200,48731,67757,30485,2204
2005,1,22042900,17,97,ZN,4,145200,4200,4200,1575,2204
2005,11,22042900,17,815,RS,1,1010500,3,19,30,2204
2005,7,22042100,17,249,RS,0,817600,180,180,644,2204
2005,10,22042100,17,271,RS,1,1010500,5940,5940,11748,2204
2005,4,22043000,17,586,PR,9,910651,702,7610,3331,2204
2005,12,22042100,17,275,RS,1,517600,777,3496,9660,2204
2005,11,22041090,17,97,SC,7,230151,750,12900,6291,2204
2005,3,22041090,17,23,ZN,4,817600,1,33,171,2204
2005,3,22042100,17,40,ND,1,717600,246,246,320,2204
2005,2,22042900,17,249,RS,1,1010500,9240,9240,7542,2204
2005,2,22042100,17,586,SC,7,145300,50,510,405,2204
2005,5,22042100,17,603,BA,1,517600,13212,9909,10184,2204
2005,5,22042100,17,23,RS,1,1010500,1296,1296,5824,2204
2005,6,22042100,17,249,RS,1,717600,4320,4320,14473,2204
2005,5,22042100,17,399,RS,1,1010500,10635,10635,10160,2204
2005,7,22042900,17,399,RS,1,1010500,174152,173700,68756,2204
2005,10,22041010,17,169,RS,1,1010500,10,239,100,2204
2005,12,22042900,17,399,RS,1,1010500,47988,47988,16316,2204
2005,10,22041010,17,63,ZN,4,1010900,94,107,47,2204
2005,1,22042900,17,40,ND,1,717600,34,153,306,2204
2005,1,22043000,17,528,RS,1,817800,30,238,333,2204
2005,11,22042900,17,334,CE,1,317600,2944,3000,2533,2204
2005,11,22042900,17,586,PR,7,145300,20930,20930,13359,2204
2005,11,22042100,17,334,CE,1,317600,10044,10000,8649,2204
2005,10,22042100,17,47,SP,1,817800,926,926,937,2204
2005,10,22042100,17,249,RS,1,1010500,8592,22788,48504,2204
2005,11,22042900,17,249,RS,1,1010500,10675,10675,9450,2204
2005,2,22042100,17,580,SP,1,817800,1125,1125,1213,2204
2005,2,22041010,17,249,RS,1,1010500,5124,7010,14208,2204
2005,8,22042900,17,586,PR,7,145300,10920,10920,6917,2204
2005,3,22042100,17,586,SC,9,145300,3900,3900,2734,2204
2005,6,22042100,17,586,RS,7,910600,134400,134400,43538,2204
2005,9,22041010,17,445,RS,1,817800,945,945,4032,2204
2005,4,22042900,17,97,ZN,4,145200,8280,8280,3061,2204
2005,10,22041090,17,249,RS,0,817600,284,270,1494,2204
2005,7,22042900,17,97,ZN,4,145200,100150,100150,45387,2204
2005,4,22042100,17,386,RS,1,817800,735,735,2056,2204
2005,9,22042900,17,586,RS,7,910600,3680,3680,3197,2204
2005,3,22041010,17,23,ZN,4,817600,1,33,171,2204
2005,7,22042100,17,399,RS,1,1010500,10110,10110,10085,2204
2005,12,22042100,17,337,ZN,4,260100,3999,23828,22413,2204
2005,10,22043000,17,399,RS,1,1010500,5131,18873,27271,2204
2005,11,22043000,17,586,PR,9,910651,1472,11226,5769,2204
2005,3,22042900,17,791,RS,1,1010500,174,563,1328,2204
2005,2,22042900,17,623,RS,1,1010500,460,460,329,2204
2005,12,22041010,17,249,RS,1,1010500,6000,5100,25500,2204
2005,10,22042100,17,628,RS,1,1010500,1250,5625,20871,2204
2005,5,22042100,17,40,SP,1,817800,9598,9598,9177,2204
2005,8,22042100,17,791,RS,1,1010500,1207,5694,27801,2204
2005,5,22042900,17,586,PR,7,145300,32433,32481,15879,2204
2005,10,22043000,17,586,PR,9,910651,940,8767,4349,2204
2005,9,22042100,17,40,RJ,1,717600,60,300,272,2204
2005,10,22042100,17,586,RS,7,910600,17520,17520,5603,2204
2005,4,22042100,17,249,ZN,4,817700,242,275,123,2204
2005,9,22042900,17,97,ZN,4,145200,25012,25012,14186,2204
2005,2,22042100,17,249,RS,0,817600,1319,1321,11299,2204
2005,12,22042100,17,47,SP,1,817800,1471,1471,3439,2204
2005,8,22041010,17,767,RS,1,1010500,856,856,2558,2204
2005,2,22041090,17,623,RS,1,1010500,1125,1125,5905,2204
2005,8,22042100,17,586,PR,7,145300,1528,11387,11024,2204
2005,3,22042900,17,97,ZN,4,145200,12616,12616,4522,2204
2005,10,22042100,17,586,PR,7,145300,990,9602,7742,2204
2005,10,22042100,17,337,ZN,4,260100,1263,7950,6265,2204
2005,6,22042900,17,586,RS,7,910600,4600,4600,3854,2204
2005,12,22042900,17,249,RS,1,1010500,5184,5184,5165,2204
2005,9,22042100,17,249,RS,0,817600,270,270,966,2204
2005,4,22041010,17,23,ZN,4,817700,135,255,428,2204
2005,6,22042100,17,97,ZN,4,250151,3,39,50,2204
2005,9,22042100,17,676,RS,1,1010500,96000,96000,40000,2204
2005,2,22043000,17,586,PR,9,910651,415,4886,2083,2204
2005,8,22042900,17,399,RS,1,1010500,48284,48284,14485,2204
2005,2,22042100,17,623,RS,1,1010500,7201,7201,30985,2204
2005,5,22042100,17,791,RS,1,517600,20000,19900,16750,2204
2005,5,22043000,17,586,PR,9,910651,1164,12787,5894,2204
2005,5,22042100,17,40,ZN,4,817800,108,1272,1016,2204
2005,5,22041010,17,23,RS,1,1010500,324,324,1857,2204
2005,6,22042100,17,249,RS,0,817600,446,446,1594,2204
2005,12,22042100,17,586,SC,7,145300,300,3044,2696,2204
2005,7,22041090,17,158,ZN,4,1010900,36,36,97,2204
2005,10,22042100,17,791,RS,1,1010500,3461,4334,15721,2204
2005,4,22041010,17,791,RS,1,1010500,239,239,1350,2204
2005,12,22042100,17,586,SP,7,145300,13094,13094,8859,2204
2005,7,22041090,17,249,RS,0,817600,534,534,2928,2204
2005,6,22043000,17,586,PR,9,910651,937,8405,3966,2204
2005,4,22042100,17,47,SP,1,817800,1122,1122,1123,2204
2005,11,22041010,17,97,SP,7,145200,450,452,1350,2204
2005,9,22042100,17,47,SP,1,817800,740,740,707,2204
2005,8,22042100,17,97,ZN,4,250151,50,450,233,2204
2005,9,22042100,17,586,SP,7,910600,522,522,405,2204
2005,11,22042100,17,573,ZN,4,817700,5,5,6,2204
2005,6,22042100,17,337,ZN,4,260100,4104,14485,17466,2204
2005,1,22042100,17,337,ZN,4,260100,1057,4380,4963,2204
2005,4,22042900,17,538,PE,1,417800,840,13608,19320,2204
2005,1,22042100,17,97,ZN,4,250151,558,5948,3396,2204
2005,4,22041090,17,23,ZN,4,817700,36,68,214,2204
2005,7,22041010,17,158,ZN,4,1010900,36,36,147,2204
2005,4,22042100,17,289,RS,4,817600,10,95,525,2204
2005,12,22042100,17,628,RS,1,817800,225,225,1498,2204
2005,7,22042100,17,169,RS,2,220152,39,312,463,2204
2005,7,22042100,17,337,ZN,4,260100,3392,18700,16636,2204
2005,12,22043000,17,580,SP,1,817800,1040,1040,700,2204
2005,1,22041090,17,607,ZN,4,517700,503,64,654,2204
2005,7,22042100,17,158,ZN,4,1010900,417,417,1254,2204
2005,9,22041090,17,249,RS,0,817600,966,966,4722,2204
2005,1,22042100,17,399,ZN,4,817700,6,10,30,2204
2005,10,22042900,17,586,PR,9,145300,2275,2275,1572,2204
2005,8,22042100,17,386,PE,1,417800,9900,17622,23736,2204
2005,8,22042100,17,249,BA,1,517600,9000,6970,12203,2204
2005,8,22042100,17,586,SC,7,145300,2270,2270,1844,2204
2005,8,22042100,17,586,RS,7,910600,288600,288600,84568,2204
2005,11,22042900,17,607,PE,1,517600,9900,17741,28733,2204
2005,10,22042100,17,586,SP,7,145300,13068,13068,8459,2204
2005,12,22042100,17,249,SP,1,817800,9042,9042,11012,2204
2005,12,22042100,17,538,RS,1,1010500,3240,4298,12096,2204
2005,4,22042100,17,275,RS,1,817800,29,131,873,2204
2005,4,22042900,17,23,PE,1,417800,660,10692,15840,2204
2005,4,22042100,17,23,ZN,4,817700,354,677,1498,2204
2005,1,22041090,17,249,RS,0,817600,2084,2084,10650,2204
2005,9,22042100,17,97,ZN,4,250151,550,6160,4965,2204
2005,10,22042100,17,586,SC,9,145300,1056,1056,900,2204
2005,4,22042100,17,23,RS,1,1010500,2200,9900,27763,2204
2005,3,22042100,17,586,RS,7,910600,101400,101400,25262,2204
2005,4,22041010,17,628,RS,1,1010500,6000,4500,30000,2204
2005,10,22043000,17,169,RS,1,1010500,2171,17000,20625,2204
2005,12,22042100,17,586,RS,7,910600,277070,281070,92697,2204
2005,2,22042100,17,586,RS,7,910600,48000,48000,16575,2204
2005,5,22041010,17,232,RS,1,1010500,383,383,1454,2204
2005,8,22042100,17,586,SP,7,910600,314,314,240,2204
2005,8,22042100,17,767,RS,1,1010500,6197,6197,21448,2204
2005,5,22041010,17,337,ZN,4,260100,31,220,209,2204
2005,5,22041090,17,767,ZN,4,1010500,3,2,11,2204
