CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2014,3,22041010,17,586,RS,7,910600,509,509,1465,2204
2014,12,22042100,17,586,SP,7,145300,2839,2839,3170,2204
2014,7,22041090,17,770,RS,1,1017700,6,6,6,2204
2014,4,22042100,17,493,RS,1,817800,1521,1521,24336,2204
2014,4,22041090,17,190,RS,1,817800,4950,4950,22797,2204
2014,11,22043000,17,586,RS,7,145300,5805,5805,15456,2204
2014,7,22042100,17,351,RS,1,817800,540,540,2088,2204
2014,7,22042100,17,244,RS,1,817800,392,392,2171,2204
2014,1,22042100,17,351,RS,1,1017700,16177,16177,55439,2204
2014,1,22041010,17,97,RS,9,250151,9,9,250,2204
2014,2,22042100,17,149,RS,1,817800,2700,2700,26961,2204
2014,2,22042100,17,275,RS,1,1017700,11700,11700,33500,2204
2014,2,22042100,17,249,RS,1,1017700,31824,31824,59973,2204
2014,2,22042100,17,573,RS,1,1017700,13343,13343,67053,2204
2014,9,22042919,17,586,RS,7,910600,60,60,802,2204
2014,9,22042911,17,97,RJ,9,250151,1012,1012,1533,2204
2014,2,22041010,17,845,RS,0,717700,1206,2460,9110,2204
2014,9,22041010,17,845,RS,0,717700,1179,2405,8702,2204
2014,1,22041090,17,87,RS,1,1017700,6750,6750,32385,2204
2014,4,22041010,17,87,RS,1,1017700,900,900,9126,2204
2014,8,22042100,17,538,RS,1,1017700,4980,4980,33042,2204
2014,6,22042100,17,586,RS,7,910600,13554,13554,36290,2204
2014,10,22042100,17,603,RS,1,1017700,6129,6136,31899,2204
2014,6,22042100,17,628,RS,1,817800,2106,2140,9066,2204
2014,8,22041090,17,23,RS,1,1017700,450,450,2234,2204
2014,3,22041090,17,23,RS,1,1017700,1800,1800,9089,2204
2014,3,22042100,17,573,RS,1,1017700,24963,24963,137172,2204
2014,10,22043000,17,169,RS,1,1017700,17411,53946,142210,2204
2014,12,22042100,17,87,RS,1,1017700,5940,5940,39965,2204
2014,11,22041010,17,628,BA,1,517600,2080,9360,33696,2204
2014,2,22042100,17,23,RS,1,1017700,40968,40968,137725,2204
2014,7,22042100,17,586,RS,7,145300,1350,2010,5904,2204
2014,5,22041010,17,386,RS,1,817800,180,180,832,2204
2014,6,22041090,17,586,RS,7,910600,2352,2352,8014,2204
2014,1,22042100,17,271,RS,1,1017700,12960,12960,94962,2204
2014,3,22042911,17,586,RS,7,145300,1288,1288,1847,2204
2014,3,22041090,17,628,RS,1,1017700,12987,12987,60249,2204
2014,6,22042100,17,586,RS,7,145300,11400,11400,26612,2204
2014,6,22042100,17,573,RS,1,1017700,5558,5558,23181,2204
2014,4,22041010,17,628,RS,1,1017700,1125,1125,5777,2204
2014,3,22042100,17,161,RS,1,1017700,6669,6669,48017,2204
2014,6,22041090,17,249,RS,1,1017700,16380,16380,48230,2204
2014,7,22042911,17,249,RS,1,1017700,9996,9996,13440,2204
2014,12,22041010,17,586,RS,7,145300,425,633,2089,2204
2014,8,22042911,17,586,RS,7,145300,920,794,1423,2204
2014,4,22041010,17,845,RS,0,717700,1751,3571,12598,2204
2014,3,22042100,17,87,RS,1,817800,2327,2327,31020,2204
2014,11,22041010,17,351,RS,1,817800,270,270,1656,2204
2014,11,22042100,17,47,SP,1,817800,2205,2205,3775,2204
2014,12,22041010,17,628,RS,1,1017700,756,756,8568,2204
2014,11,22042100,17,331,SP,1,817800,4050,4050,6413,2204
2014,8,22041010,17,399,RS,1,817800,90,90,780,2204
2014,10,22042911,17,97,RJ,9,250151,631,631,879,2204
