CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2007,2,22041090,17,40,ND,1,717600,24,120,110,2204
2007,9,22042100,17,586,RS,7,910600,405,405,800,2204
2007,11,22042900,17,586,PR,7,145300,20811,28976,24670,2204
2007,12,22042100,17,40,PE,1,817800,350,2744,11108,2204
2007,4,22042900,17,586,PR,7,145300,29187,29302,20040,2204
2007,11,22042900,17,586,SC,7,145300,10235,10586,5176,2204
2007,8,22042100,17,586,RS,7,910600,3812,3812,3791,2204
2007,7,22041010,17,275,RS,1,1017700,900,1974,4200,2204
2007,4,22042100,17,586,RS,7,910600,13200,13200,6050,2204
2007,4,22042100,17,573,RS,1,1010500,460,3713,13135,2204
2007,11,22042100,17,580,SP,1,817800,180,180,260,2204
2007,3,22042100,17,770,RS,1,817800,150,1000,1600,2204
2007,3,22042900,17,647,RS,1,1010500,2,20,8,2204
2007,7,22042900,17,586,SC,7,145300,10513,10513,5098,2204
2007,1,22043000,17,97,SP,7,230151,740,740,600,2204
2007,5,22042100,17,23,SC,1,817800,108,214,2958,2204
2007,8,22042100,17,628,RS,1,817800,1125,2671,9628,2204
2007,6,22042100,17,623,RS,1,1017700,1050,10600,13860,2204
2007,6,22041090,17,586,RS,7,910600,180,180,740,2204
2007,9,22042100,17,573,RS,1,1017700,13860,25256,29260,2204
2007,4,22042100,17,586,SC,7,145300,11102,11436,10382,2204
2007,12,22041090,17,249,RS,0,717700,1914,1913,16014,2204
2007,3,22042100,17,47,SP,1,817800,125,1320,1188,2204
2007,12,22042900,17,791,RS,1,1017700,36,341,517,2204
2007,8,22042900,17,586,SC,7,145300,8961,10861,5741,2204
2007,12,22041010,17,97,SP,7,145200,150,678,3300,2204
2007,7,22042100,17,158,RS,7,1010900,61230,60930,67353,2204
2007,8,22042100,17,607,PE,1,417800,19800,19800,39600,2204
2007,1,22043000,17,607,PE,1,417800,9900,18480,13200,2204
2007,1,22042900,17,586,PR,7,145300,10350,10465,7050,2204
2007,12,22042100,17,399,RS,1,1017700,6525,7466,9135,2204
2007,8,22042100,17,586,SP,7,910600,522,522,606,2204
2007,1,22042900,17,97,RJ,7,230151,4985,4985,3550,2204
2007,10,22042100,17,628,RS,1,1017700,9135,17414,44695,2204
2007,10,22043000,17,528,SP,1,817800,100,792,900,2204
2007,2,22041090,17,791,RS,1,1010500,360,790,1236,2204
2007,6,22042100,17,791,RS,1,1017700,7626,11366,46477,2204
2007,6,22042900,17,586,PR,9,145300,300,1365,1313,2204
2007,6,22042100,17,586,SC,7,145300,8279,9518,7650,2204
2007,6,22042900,17,586,SC,7,145300,18755,18785,8744,2204
2007,6,22041090,17,764,RS,1,817800,176,176,697,2204
2007,9,22043000,17,586,PR,9,910651,812,5617,4088,2204
2007,5,22042100,17,586,SC,7,145300,5064,5535,4520,2204
2007,1,22042900,17,399,SP,1,1010500,22186,22000,15378,2204
2007,10,22042100,17,249,RS,1,1017700,52281,100402,217071,2204
2007,8,22042100,17,573,RS,1,1017700,55260,101670,216446,2204
2007,5,22041010,17,249,RS,0,717700,90,90,702,2204
2007,1,22042100,17,249,RS,1,1010500,6300,11782,21074,2204
2007,12,22041090,17,40,PE,1,817800,500,4187,18912,2204
2007,8,22041090,17,586,PR,7,145300,15,68,504,2204
2007,8,22041090,17,249,RS,0,817600,585,585,4680,2204
2007,1,22043000,17,169,RS,1,1010500,1400,14000,21000,2204
2007,5,22041010,17,97,SP,7,145200,450,452,1350,2204
2007,8,22041010,17,628,RS,1,817800,675,1483,4058,2204
2007,7,22042900,17,586,SC,9,145300,410,2267,1678,2204
2007,7,22041090,17,249,RS,0,717700,1350,1350,6003,2204
2007,8,22042100,17,399,RS,1,1017700,18675,18675,25050,2204
2007,3,22041010,17,97,SP,7,145200,225,226,675,2204
2007,8,22043000,17,399,RS,1,1017700,2376,2376,3900,2204
2007,12,22042100,17,573,RS,1,1017700,5040,8064,10360,2204
2007,8,22041010,17,399,RS,1,1017700,450,450,1900,2204
2007,2,22042100,17,586,RS,7,910600,30690,30690,14501,2204
2007,2,22043000,17,586,PR,9,910651,363,3808,2221,2204
2007,9,22042100,17,586,PR,7,145300,950,8678,8275,2204
2007,6,22042900,17,40,ND,4,717700,3,8,62,2204
2007,9,22041010,17,764,RS,1,1017700,720,1584,6624,2204
2007,6,22041010,17,791,RS,1,1017700,133,249,1220,2204
2007,7,22042100,17,586,SC,7,145300,300,1957,2172,2204
2007,7,22042100,17,586,RS,7,910600,147840,147840,72993,2204
2007,10,22042900,17,399,SP,1,1017700,22168,22000,21306,2204
2007,1,22042100,17,586,SC,7,145300,1106,1637,1527,2204
2007,8,22042100,17,586,SC,7,145300,7307,7782,6677,2204
2007,3,22042100,17,249,RS,0,817600,135,135,1429,2204
2007,11,22042900,17,586,PR,9,145300,10465,10465,7079,2204
2007,8,22042100,17,791,RS,1,1017700,2156,3470,14062,2204
2007,11,22042900,17,628,RS,1,1017700,22700,22700,10329,2204
2007,12,22042100,17,251,RS,1,1017700,75600,75600,49140,2204
2007,5,22043000,17,586,PR,9,910651,713,5247,3748,2204
2007,4,22041010,17,573,RS,1,1010500,20,199,1100,2204
2007,1,22042100,17,386,SP,1,817800,9,9,60,2204
2007,2,22042900,17,249,RS,1,1010500,17280,17280,17215,2204
2007,2,22042100,17,586,SP,7,145300,877,877,1090,2204
2007,9,22041090,17,160,RS,1,817800,75,75,464,2204
2007,9,22042100,17,23,RS,1,1017700,18000,30078,41598,2204
2007,9,22042900,17,399,RS,1,1017700,24090,32458,42426,2204
