CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2013,8,22041010,17,445,RS,1,817800,180,180,935,2204
2013,10,22042100,17,249,PR,1,917800,9450,9450,13157,2204
2013,4,22042911,17,331,MG,1,817800,240,240,1286,2204
2013,1,22042100,17,445,RS,1,817800,1633,1633,8541,2204
2013,8,22042919,17,586,RS,7,910600,60,60,801,2204
2013,8,22042911,17,586,PR,7,145300,1610,1737,2482,2204
2013,8,22042100,17,249,RS,1,1017700,20853,22545,101358,2204
2013,4,22041010,17,586,RS,7,145300,167,277,767,2204
2013,12,22041090,17,628,RS,1,817800,29,29,224,2204
2013,9,22042100,17,149,RS,1,1017700,9900,9900,67785,2204
2013,7,22043000,17,528,RS,1,817800,660,408,925,2204
2013,11,22041090,17,275,BA,1,517600,2700,2700,11332,2204
2013,2,22041010,17,628,RS,1,817800,1080,2216,10426,2204
2013,2,22042911,17,586,PR,7,145300,138,280,229,2204
2013,11,22041090,17,249,BA,1,517600,10098,10098,30967,2204
2013,5,22041090,17,586,SC,9,910651,92,92,108,2204
2013,11,22042100,17,23,RS,1,1017700,4950,5010,18280,2204
2013,5,22042919,17,676,RS,1,1017700,3384000,3361152,1342847,2204
2013,5,22042919,17,160,RS,1,1017700,20,225,1258,2204
2013,7,22042100,17,623,RS,4,817600,6,6,4,2204
2013,1,22043000,17,169,RS,1,1017700,40973,40973,99812,2204
2013,6,22042919,17,676,RS,1,1017700,1152000,1143936,427954,2204
2013,1,22042100,17,386,RS,1,817800,666,666,5983,2204
2013,8,22042100,17,331,MG,1,817800,306,332,1696,2204
2013,4,22042911,17,249,RS,1,1017700,8400,8400,16969,2204
2013,12,22042911,17,331,MG,1,817800,225,300,1207,2204
2013,5,22041010,17,845,RS,0,717700,135,135,1350,2204
2013,9,22042911,17,586,PR,7,145300,2300,2492,3629,2204
2013,5,22042100,17,386,RS,1,817800,1044,1044,5984,2204
2013,11,22042100,17,351,RS,1,1017700,7515,7515,28612,2204
2013,11,22042100,17,445,RS,1,817800,792,792,4886,2204
2013,11,22042100,17,538,RS,1,817800,960,970,6819,2204
2013,6,22042100,17,586,SC,7,145300,1800,2051,2916,2204
2013,8,22042100,17,445,RS,1,817800,1823,1823,11107,2204
2013,8,22043000,17,586,PR,7,145300,506,595,809,2204
2013,10,22042100,17,628,SC,1,817800,95,567,7076,2204
2013,12,22041010,17,399,RS,1,1017700,6228,6228,31936,2204
2013,4,22042919,17,676,RS,1,1017700,1535500,1524848,613650,2204
2013,7,22042100,17,586,RS,9,145300,918,829,6537,2204
2013,3,22041010,17,77,RS,0,717700,270,270,2700,2204
2013,10,22042100,17,628,RS,1,1017700,728,5976,23089,2204
2013,6,22042100,17,791,RS,1,1017700,2927,3697,23549,2204
2013,8,22041010,17,249,ZN,4,817600,495,495,2376,2204
2013,4,22042100,17,87,RS,1,817800,3051,3122,10223,2204
2013,2,22042100,17,77,RS,0,717700,333,333,2472,2204
2013,11,22042100,17,586,PR,7,145300,12090,14416,19928,2204
2013,9,22042100,17,249,ZN,4,817600,1985,2016,13442,2204
2013,9,22041010,17,249,ZN,4,817600,14,14,35,2204
2013,11,22042100,17,275,RS,1,1017700,1200,5400,34842,2204
2013,9,22042100,17,586,RS,7,145300,3993,5045,11714,2204
2013,8,22041010,17,271,RS,1,1017700,540,540,6185,2204
2013,6,22041010,17,249,SC,1,817800,405,700,5206,2204
2013,6,22042100,17,586,PR,7,145300,27795,31548,47446,2204
2013,12,22041090,17,628,RS,1,1017700,7920,7920,36129,2204
2013,12,22041010,17,628,RS,1,1017700,495,495,2860,2204
2013,7,22041010,17,628,RS,1,817800,1080,1080,10128,2204
2013,8,22042100,17,351,RS,1,817800,463,463,1790,2204
2013,7,22042100,17,399,RS,4,817600,396,396,2930,2204
2013,4,22042911,17,586,SC,7,145300,19935,20147,12978,2204
2013,7,22042911,17,586,PR,9,145300,5940,5940,6944,2204
2013,8,22042100,17,249,ZN,4,817600,495,495,1650,2204
2013,3,22042100,17,77,RS,0,717700,248,248,2673,2204
2013,12,22041010,17,232,RS,1,1017700,648,648,3274,2204
2013,9,22042100,17,149,RS,1,817800,1800,1800,11068,2204
2013,11,22041090,17,586,RS,7,145300,559,695,2629,2204
2013,2,22042100,17,275,RS,1,817800,1485,1485,7414,2204
2013,11,22041010,17,23,RS,1,1017700,1800,1800,10006,2204
2013,11,22042911,17,586,SC,7,145300,9323,9425,5505,2204
2013,11,22041010,17,586,RS,7,145300,629,851,3055,2204
2013,5,22041090,17,169,RS,1,1017700,18,18,171,2204
2013,6,22042100,17,628,RS,1,1017700,5940,5940,25560,2204
2013,7,22042919,17,676,RS,1,1017700,3547500,3522940,1318137,2204
