CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2000,10,22042100,17,586,RS,9,910600,19515,17865,12126,2204
2000,6,22042900,17,586,RS,9,910600,206449,261672,119181,2204
2000,1,22042900,17,97,SC,6,145200,20683,20683,11973,2204
2000,11,22042900,17,586,RS,9,910600,233820,233820,107892,2204
2000,6,22042900,17,845,RS,9,1010252,1716,1716,1185,2204
2000,3,22042900,17,97,PR,6,145200,19320,19320,5756,2204
2000,1,22042900,17,845,RS,9,1010252,105,600,345,2204
2000,1,22042100,17,586,PR,9,910651,897,897,419,2204
2000,12,22042100,17,845,RS,9,1011000,1790,1790,1245,2204
2000,9,22042900,17,586,SC,7,910600,22080,22800,8657,2204
2000,1,22042100,17,586,SC,9,910600,150,1800,771,2204
2000,12,22041010,17,586,RS,9,910600,4125,4125,4321,2204
2000,5,22042100,17,271,RS,1,1010500,11664,11664,23069,2204
2000,12,22042900,17,845,RS,9,1010252,194,342,256,2204
2000,7,22042100,17,271,RS,1,1010500,5832,5832,11534,2204
2000,5,22041010,17,845,RS,9,1011000,1212,1212,811,2204
2000,3,22042100,17,845,SC,9,1010252,85,240,158,2204
2000,9,22042100,17,845,RS,9,1010252,240,240,159,2204
2000,5,22042900,17,586,SC,7,145300,43920,43920,20093,2204
2000,2,22042100,17,586,RS,9,910600,13159,43829,31172,2204
2000,5,22042900,17,586,SC,7,910600,8479,8479,6227,2204
2000,9,22042100,17,845,RS,9,1011000,144,144,135,2204
2000,6,22042100,17,249,SP,4,817600,77,233,245,2204
2000,8,22041010,17,586,SC,9,910600,12143,12143,4665,2204
2000,4,22041010,17,845,RS,9,1011000,420,420,292,2204
2000,8,22042100,17,586,SP,7,910600,7200,7192,11200,2204
2000,6,22042100,17,586,PR,9,910600,21543,21543,10970,2204
2000,9,22042100,17,97,PR,6,145200,1620,1620,504,2204
2000,10,22042900,17,586,SP,9,910600,35290,35289,18614,2204
2000,7,22042100,17,97,SC,6,145200,15576,15626,10053,2204
2000,3,22041010,17,845,RS,9,1011000,168,168,113,2204
2000,5,22043000,17,586,RS,9,910600,32,32,32,2204
2000,10,22042100,17,97,SP,6,145200,1862,1520,938,2204
2000,3,22042900,17,586,SC,7,145300,43920,43920,20932,2204
2000,5,22042100,17,586,RS,9,910600,32414,32414,18864,2204
2000,6,22041010,17,97,SP,6,145200,80316,80316,79132,2204
2000,9,22042100,17,97,SC,6,145200,21120,21120,13309,2204
2000,1,22042100,17,845,RS,9,1010252,1294,1404,820,2204
2000,11,22043000,17,528,RS,1,817800,40,317,560,2204
2000,7,22043000,17,586,PR,9,910651,367,367,132,2204
2000,9,22042100,17,586,SC,9,910600,92,92,44,2204
2000,1,22042100,17,586,SP,9,910600,8711,8711,7898,2204
2000,12,22042100,17,586,SP,7,910600,1200,1200,638,2204
2000,3,22042100,17,271,RS,1,1010500,5832,5832,11534,2204
2000,1,22042100,17,97,SC,6,145200,35403,35403,13179,2204
2000,9,22042100,17,586,SP,9,910600,48,48,48,2204
2000,2,22041010,17,845,RS,9,1011000,588,588,392,2204
2000,11,22041010,17,845,RS,9,1011000,252,252,156,2204
2000,6,22042100,17,586,SC,9,910600,950,951,419,2204
2000,8,22041010,17,586,RS,9,910600,11,10716,5256,2204
2000,2,22043000,17,586,RS,9,910600,238,238,257,2204
2000,2,22042100,17,586,PR,9,910651,835,835,362,2204
2000,8,22042900,17,586,SC,9,910600,8436,8436,3246,2204
2000,8,22043000,17,586,PR,9,910651,108,108,39,2204
2000,8,22041010,17,845,RS,9,1011000,648,648,432,2204
2000,4,22042100,17,586,SP,9,910600,127,127,84,2204
2000,10,22041010,17,586,SC,9,910600,4858,4858,1810,2204
2000,10,22042900,17,586,RS,9,910600,237462,237462,114797,2204
2000,11,22041090,17,586,SP,9,910600,22,22,27,2204
2000,9,22042900,17,399,RS,1,1010500,170760,170760,102870,2204
2000,7,22042900,17,586,RS,9,910600,229408,235128,110422,2204
2000,12,22042100,17,586,SP,9,910600,12917,12917,7648,2204
2000,7,22042100,17,399,RS,1,1010500,1320,6480,16140,2204
2000,7,22042900,17,586,SC,9,910600,10122,10122,4705,2204
2000,10,22042100,17,586,SC,9,910600,368,368,172,2204
2000,7,22042100,17,97,PR,6,145200,5856,5808,1823,2204
2000,5,22042900,17,845,SP,9,1010252,600,600,389,2204
2000,12,22042900,17,586,SP,9,910600,123244,123557,61683,2204
2000,5,22042100,17,586,SP,9,910600,1344,1182,844,2204
2000,11,22041090,17,40,ND,1,717600,1073,1112,7610,2204
2000,6,22042900,17,586,SP,9,910600,4700,4700,3608,2204
2000,7,22042900,17,97,PR,6,145200,35420,35420,10483,2204
2000,9,22042900,17,586,RS,7,910600,34980,34980,16893,2204
2000,9,22042100,17,399,RS,1,1010500,5550,5550,4625,2204
2000,11,22041010,17,586,SC,9,910600,8299,8299,3009,2204
2000,9,22042100,17,586,SP,7,910600,2112,2112,2242,2204
2000,4,22042900,17,845,RS,9,1010252,2758,2758,1716,2204
2000,2,22042100,17,586,PR,7,145100,1440,1440,711,2204
2000,2,22041010,17,586,RS,9,910600,138,138,71,2204
2000,8,22043000,17,586,PR,7,910651,486,486,173,2204
2000,8,22042100,17,845,SP,9,1010252,420,420,288,2204
2000,4,22042100,17,586,SC,7,145300,30624,24468,17752,2204
2000,8,22042100,17,845,RS,9,1010252,350,350,254,2204
2000,9,22042100,17,586,RS,9,910600,779,779,752,2204
2000,12,22042100,17,149,RS,1,1010500,4500,4480,8538,2204
2000,11,22042100,17,586,SP,9,910600,6521,6521,3552,2204
2000,11,22042100,17,40,ND,1,717600,69467,69213,235217,2204
2000,3,22042900,17,586,RS,9,910600,272431,272431,114466,2204
2000,10,22042100,17,40,ND,4,717700,30,198,116,2204
2000,1,22042100,17,586,RS,9,910600,71535,121424,80210,2204
2000,12,22043000,17,586,PR,7,910651,1972,1972,779,2204
2000,12,22041010,17,158,RS,4,817600,450,600,2700,2204
2000,12,22042900,17,586,RS,9,910600,288250,294510,134338,2204
2000,11,22042100,17,845,RS,9,1011000,270,270,173,2204
2000,12,22042900,17,586,SC,7,145300,93928,93928,33607,2204
2000,10,22043000,17,586,RS,9,910600,384,384,360,2204
2000,5,22042900,17,845,RS,9,1011000,49,85,46,2204
2000,5,22042900,17,845,RS,9,1015300,20,92,55,2204
2000,11,22042900,17,586,RS,7,910600,64800,64800,29557,2204
2000,6,22042100,17,586,SC,7,145300,9864,9864,5494,2204
2000,12,22041090,17,40,ND,1,717600,1326,686,5408,2204
2000,1,22041010,17,845,RS,9,1011000,807,840,536,2204
2000,10,22041010,17,845,RS,9,1011000,48,48,32,2204
2000,7,22042100,17,586,SC,9,910600,990,991,441,2204
2000,12,22041010,17,586,SC,9,910600,14911,14911,7186,2204
2000,12,22041010,17,586,SP,9,910600,303,303,321,2204
2000,4,22042900,17,586,RS,9,910600,230664,230664,101965,2204
2000,2,22042100,17,249,SP,4,817600,675,1118,2700,2204
2000,8,22042900,17,249,SP,4,817600,380,390,967,2204
2000,2,22042900,17,845,RS,9,1015300,100,460,214,2204
2000,2,22042100,17,586,SC,7,145300,17794,18035,7349,2204
2000,8,22042100,17,586,PR,7,145300,8131,8131,5718,2204
2000,7,22042100,17,586,RS,9,910600,6529,6609,4075,2204
2000,3,22042100,17,586,RS,9,910600,62502,74695,37506,2204
2000,3,22042900,17,586,RS,7,910600,24600,24600,10717,2204
2000,3,22042900,17,845,RS,9,1010252,2826,3412,2037,2204
2000,6,22042100,17,586,RS,9,910600,6729,7352,5482,2204
2000,9,22041010,17,586,RS,9,910600,470,470,483,2204
2000,12,22041010,17,97,SP,7,145200,630,634,1540,2204
2000,5,22042900,17,586,RS,7,910600,1080,1080,468,2204
2000,7,22042900,17,845,RS,9,1010252,3275,3657,2607,2204
2000,1,22041010,17,275,SP,4,817600,180,220,504,2204
2000,1,22041010,17,586,RS,9,910600,264,264,241,2204
2000,11,22041010,17,586,RS,9,910600,1327,1327,1407,2204
2000,10,22042900,17,40,ND,1,717600,6000,6000,11188,2204
2000,6,22042100,17,845,RS,7,1011051,100,1200,817,2204
2000,10,22041010,17,586,RS,9,910600,966,966,1003,2204
2000,4,22042900,17,586,RS,7,910600,6000,6000,2615,2204
2000,12,22042900,17,845,RS,9,1011000,355,355,181,2204
2000,8,22042900,17,586,SC,7,145300,28502,28502,13415,2204
2000,8,22043000,17,586,RS,9,910600,40,40,41,2204
2000,6,22041010,17,586,SP,9,910600,631,631,492,2204
2000,11,22043000,17,586,RS,9,910600,1743,1743,1595,2204
2000,11,22043000,17,586,PR,7,910651,1145,1145,338,2204
2000,10,22042100,17,40,ND,1,717600,3199,174280,122187,2204
2000,12,22042900,17,586,SC,9,910600,70960,70960,29248,2204
2000,7,22042100,17,586,RS,7,910600,19,18828,9525,2204
2000,12,22042900,17,586,PR,7,145300,24380,24380,6324,2204
2000,7,22041010,17,97,SP,7,145200,90,91,220,2204
2000,7,22042900,17,586,SC,7,145300,29491,29491,13556,2204
2000,9,22042900,17,845,RS,9,1010252,937,2136,1653,2204
2000,6,22043000,17,586,PR,9,910651,324,324,148,2204
2000,9,22043000,17,586,RS,9,910600,95,95,96,2204
2000,3,22042900,17,97,SC,6,145200,20240,20240,9545,2204
2000,1,22042100,17,271,RS,1,1010500,5832,5832,11534,2204
2000,11,22042900,17,586,SC,7,910600,4872,4950,2024,2204
2000,1,22043000,17,586,RS,9,910600,12612,12612,12155,2204
2000,9,22041010,17,586,SC,9,910600,8925,8925,3371,2204
2000,11,22042100,17,586,RS,9,910600,889,889,632,2204
2000,2,22042900,17,586,SC,7,145300,19872,19589,10762,2204
2000,2,22041010,17,97,RS,6,145200,9519,64000,12748,2204
2000,2,22042900,17,399,RS,1,1010500,68903,68410,36579,2204
2000,5,22041010,17,97,SP,7,145200,90,91,220,2204
2000,5,22042100,17,97,SP,6,145200,507,575,219,2204
2000,4,22042900,17,97,PR,6,145200,18860,18860,5647,2204
2000,8,22042900,17,586,RS,7,910600,35400,35400,17390,2204
2000,4,22042100,17,399,RS,1,1010500,12900,12900,11450,2204
2000,5,22041010,17,586,SP,9,910600,106,106,68,2204
2000,7,22042900,17,586,RS,7,910600,38400,38400,18148,2204
2000,1,22042900,17,97,MT,7,130151,5,60,42,2204
2000,2,22042900,17,586,RS,9,910600,148209,189726,90281,2204
2000,4,22041010,17,586,RS,9,910600,25,25,26,2204
2000,5,22042900,17,586,SP,9,910600,6500,6500,4995,2204
2000,5,22043000,17,586,PR,9,910651,983,983,449,2204
2000,8,22042900,17,845,RS,9,1010252,1060,2952,2285,2204
2000,8,22042100,17,586,SC,7,145300,73773,73773,47713,2204
2000,3,22042900,17,845,SC,9,1010252,60,562,377,2204
2000,7,22042900,17,97,SC,6,145200,11546,11546,6136,2204
2000,11,22042100,17,586,PR,9,910600,19800,14950,9193,2204
2000,1,22042900,17,586,RS,7,910600,24840,24840,10152,2204
2000,9,22041010,17,845,RS,9,1011000,288,288,189,2204
2000,5,22042900,17,399,RS,1,1010500,21166,20980,11195,2204
2000,5,22042100,17,399,RS,4,817600,252,1134,1890,2204
2000,12,22043000,17,528,RS,1,817800,10,79,135,2204
2000,8,22042900,17,399,RS,1,1010500,23497,23310,13503,2204
2000,7,22042900,17,399,RS,1,1010500,168136,167950,83475,2204
2000,1,22042100,17,586,PR,7,145100,1020,1020,468,2204
2000,5,22042900,17,845,RS,9,1010252,3744,3744,2578,2204
2000,12,22042100,17,586,SC,9,910600,308,308,135,2204
2000,2,22042900,17,97,MT,7,130151,4,96,69,2204
2000,4,22042900,17,399,RS,1,1010500,23909,23780,12519,2204
2000,11,22042100,17,399,RS,1,1010500,7650,7650,6575,2204
2000,10,22041010,17,97,SP,7,145200,900,905,2200,2204
2000,10,22043000,17,586,PR,7,910651,270,270,93,2204
2000,6,22042900,17,586,PR,9,910651,10,108,63,2204
2000,10,22041010,17,275,SP,4,817600,720,981,2325,2204
2000,4,22042100,17,97,SC,6,145200,6336,6336,3615,2204
2000,4,22042100,17,586,PR,9,910651,240,240,102,2204
2000,12,22042100,17,586,RS,9,910600,5195,5195,2914,2204
2000,9,22042900,17,586,RS,9,910600,243036,243036,119102,2204
2000,5,22042900,17,586,RS,9,910600,257100,279424,124042,2204
2000,9,22042900,17,586,SC,9,910600,48127,48127,18394,2204
2000,6,22042900,17,586,SC,9,910600,11970,25119,10693,2204
2000,2,22042100,17,399,RS,4,817600,36,162,180,2204
2000,5,22042100,17,586,SP,9,145300,583,583,1816,2204
2000,8,22042900,17,845,RS,9,1011000,1360,1360,755,2204
2000,8,22041010,17,239,RS,1,1010500,780,7800,17004,2204
2000,9,22043000,17,586,PR,7,910651,205,205,72,2204
2000,5,22042100,17,845,RS,9,1011000,911,1031,691,2204
2000,4,22042100,17,271,RS,1,1010500,11664,11664,23069,2204
