CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,CO_SH
2002,6,22043000,17,586,PR,7,910651,180,180,100,2204
2002,9,22042900,17,586,SC,7,145300,13653,13653,3758,2204
2002,7,22042100,17,586,RJ,9,910600,60,60,28,2204
2002,11,22043000,17,586,RS,9,910651,190,2929,917,2204
2002,1,22042100,17,345,SP,1,817800,90000,7918,13470,2204
2002,6,22042100,17,586,SC,9,145300,27734,31701,12853,2204
2002,7,22042900,17,586,RS,9,910600,2103,2103,1031,2204
2002,9,22042900,17,586,PR,9,145300,10580,10580,3083,2204
2002,1,22042900,17,586,RS,9,910600,14466,14466,6918,2204
2002,10,22042900,17,586,SP,7,145300,21233,21233,4551,2204
2002,6,22043000,17,845,RS,9,1011200,32,32,43,2204
2002,4,22042100,17,40,ND,1,717600,120,80,208,2204
2002,7,22042900,17,845,SP,4,717700,1500,1500,367,2204
2002,9,22042100,17,249,PE,1,417800,320,3200,5649,2204
2002,6,22042900,17,586,SC,9,910600,812,920,300,2204
2002,4,22042100,17,586,RS,9,910600,996,996,457,2204
2002,3,22042900,17,845,RS,9,1011052,600,600,476,2204
2002,1,22043000,17,586,PR,7,910651,918,918,342,2204
2002,4,22042100,17,586,RS,7,910600,39570,39570,19011,2204
2002,6,22042100,17,586,RS,7,910600,12960,12960,5493,2204
2002,1,22041010,17,63,SP,4,817600,288,466,2858,2204
2002,10,22042900,17,586,PR,7,145300,7194,7194,1268,2204
2002,9,22041090,17,399,RS,1,1010500,900,900,2700,2204
2002,4,22042100,17,586,SP,7,145300,3240,3240,2536,2204
2002,3,22042900,17,845,RS,9,1010252,18,216,125,2204
2002,4,22042100,17,845,SP,4,717700,100,1310,154,2204
2002,3,22041010,17,169,RS,1,1010500,1600,16000,12000,2204
2002,2,22042100,17,97,RS,4,717700,965,1447,4507,2204
2002,5,22042100,17,586,SC,7,145300,35318,35318,17142,2204
2002,4,22042100,17,586,SC,9,145300,13516,13516,8244,2204
2002,7,22042900,17,97,RS,4,717700,1840,2760,1808,2204
2002,3,22042100,17,586,RS,9,910600,76832,76832,34741,2204
2002,1,22042900,17,586,SP,9,910600,60,60,30,2204
2002,9,22042100,17,586,SC,7,145300,25548,25548,7828,2204
2002,6,22043000,17,586,PR,9,910651,1682,5362,2261,2204
2002,1,22042100,17,23,PE,1,717600,1080,1080,4626,2204
2002,11,22042900,17,586,RS,7,910600,562,562,796,2204
2002,1,22042900,17,586,SC,9,910600,2701,3036,1050,2204
2002,9,22042100,17,399,RS,1,1010500,13350,13350,16650,2204
2002,6,22042100,17,586,SC,7,145300,4197,4215,1153,2204
2002,12,22042100,17,196,RS,1,1010500,5,100,10,2204
2002,6,22042900,17,845,SP,4,717700,5890,5890,2420,2204
2002,8,22042900,17,586,RS,9,910600,2338,2338,1145,2204
2002,11,22042900,17,586,PR,7,145300,19320,19320,5296,2204
2002,5,22042100,17,586,SP,7,910600,822,822,375,2204
2002,12,22042100,17,158,RS,1,1010500,1,31,3,2204
2002,2,22042900,17,586,SC,9,910600,1380,1564,520,2204
2002,5,22041010,17,97,SP,7,145200,360,361,880,2204
2002,5,22042100,17,586,RS,9,910600,2743,2743,1319,2204
2002,7,22042100,17,586,SC,9,145300,33581,33581,14984,2204
2002,4,22042900,17,399,RS,1,1010500,24118,23940,10161,2204
2002,10,22042900,17,40,ND,1,717600,1300,7644,2975,2204
2002,12,22042100,17,586,RS,9,910600,240,240,76,2204
2002,4,22042900,17,586,RS,9,910600,3600,3600,1683,2204
2002,4,22043000,17,586,PR,7,910651,1200,1200,668,2204
2002,10,22042100,17,580,RS,1,1010500,9,364,18,2204
2002,11,22042100,17,586,SC,9,145300,15312,15312,6758,2204
2002,4,22042900,17,586,SC,7,145300,9862,9862,2865,2204
2002,1,22042100,17,586,SC,9,910600,18352,18352,6151,2204
2002,1,22042900,17,87,RS,1,1010500,540,405,1800,2204
2002,10,22042100,17,97,SP,7,130151,164,738,1332,2204
2002,1,22041010,17,845,SP,4,817600,144,176,1165,2204
2002,7,22042100,17,271,RS,1,1010500,7776,5832,11534,2204
2002,3,22042900,17,586,SC,9,145300,19534,19534,7338,2204
2002,10,22042100,17,249,RS,1,1010500,4095,3500,13990,2204
2002,12,22042900,17,399,RS,1,1010500,24009,23855,6494,2204
2002,4,22042100,17,767,RS,1,1010500,100,800,1920,2204
2002,12,22042100,17,586,RS,7,910600,18000,18000,5365,2204
2002,2,22043000,17,586,PR,9,910651,446,446,177,2204
2002,5,22043000,17,586,PR,9,910651,2756,2756,1366,2204
2002,2,22041010,17,97,SP,7,145200,360,362,880,2204
2002,8,22042900,17,586,SP,7,145300,644,644,186,2204
2002,5,22043000,17,586,PR,7,910651,2466,2466,1203,2204
2002,5,22042100,17,589,SP,4,717700,2450,5050,1008,2204
2002,4,22042100,17,586,SP,7,910600,18414,18614,11628,2204
2002,2,22042900,17,845,RS,9,1010252,8,96,55,2204
2002,5,22042100,17,97,SP,4,717700,200,2600,392,2204
2002,12,22042100,17,586,SC,7,145300,35894,35894,15499,2204
2002,4,22042100,17,586,SC,7,910600,5520,5520,1877,2204
2002,11,22041010,17,87,RS,1,817800,100,450,2100,2204
2002,5,22042100,17,399,RS,1,1010500,7200,7200,7675,2204
2002,3,22042100,17,586,SC,9,145300,33416,33416,20020,2204
2002,10,22042900,17,586,PR,9,145300,47840,47840,15039,2204
2002,8,22042100,17,586,RS,9,910600,120,120,49,2204
2002,4,22043000,17,586,PR,9,910651,1313,1313,655,2204
2002,11,22042900,17,586,SC,7,145300,12480,16368,2818,2204
2002,4,22042100,17,586,SP,9,910600,2418,2418,1146,2204
2002,4,22042900,17,586,RS,7,910600,120,120,31,2204
2002,2,22042900,17,845,RS,9,1011052,600,600,433,2204
2002,5,22042900,17,586,PR,9,145300,4600,4600,2227,2204
2002,11,22042100,17,586,RS,9,910600,120,120,35,2204
2002,3,22043000,17,586,PR,9,910651,1022,1032,389,2204
2002,6,22042100,17,271,RS,1,1010500,5832,5832,11534,2204
2002,11,22042100,17,586,SC,7,145300,51943,51943,16485,2204
2002,5,22042100,17,586,RS,7,910600,62580,62580,30384,2204
2002,2,22042900,17,586,RS,9,910600,3428,3428,1570,2204
2002,6,22042100,17,586,SP,7,910600,3282,3288,1978,2204
2002,11,22042100,17,77,SC,1,927700,120,120,480,2204
2002,9,22042100,17,586,SP,9,910600,60,60,21,2204
2002,4,22042100,17,271,RS,1,1010500,5832,5832,11534,2204
2002,9,22043000,17,586,PR,9,910651,2225,8105,2871,2204
2002,11,22042900,17,580,RS,1,1010500,2,71,4,2204
